#ra, dec, redshift, g_ab, r_ab, i_ab, z_ab, absmag_r_total, bulge_n, disk_n, BulgeHalfLightRadius, gal_type, mass_stellar, mass_halo
9.9454, -0.0400, 0.2240, 27.0549, 26.0409, 25.6355, 25.4273, -14.7957, 4.0000, 1.0000, 0.0000, nan, 0.0055, 1.9795
9.9477, -0.0421, 1.8878, 27.3413, 27.7992, 27.3457, 27.1845, -18.1415, 4.0000, 1.0000, 0.0000, nan, 0.0160, 1.7213
9.9474, -0.0416, 0.6095, 26.3413, 25.3852, 24.7366, 24.4869, -18.3966, 4.0000, 1.0000, 0.0000, nan, 0.0856, 5.1639
9.9469, -0.0430, 2.0650, 27.6863, 27.9465, 27.9770, 27.9278, -16.9871, 4.0000, 1.0000, 0.0000, nan, 0.0025, 1.4631
9.9456, -0.0390, 1.3227, 27.3647, 26.1182, 24.8871, 24.2045, -22.3177, 4.0000, 1.0000, 0.1934, nan, 2.8140, 68.9386
9.9477, -0.0388, 0.2101, 24.7517, 24.4319, 24.2545, 24.1594, -15.9237, 4.0000, 1.0000, 0.0000, nan, 0.0041, 0.9467
9.9468, -0.0392, 2.0388, 27.0082, 27.1636, 26.9459, 26.5884, -20.9809, 4.0000, 1.0000, 0.0000, nan, 0.3982, 17.0410
9.9498, -0.0432, 1.1294, 24.0698, 23.7299, 23.4364, 22.8002, -21.8746, 4.0000, 1.0000, 0.1757, nan, 1.3595, 53.8771
9.9499, -0.0432, 1.3542, 24.4232, 24.0638, 23.3990, 22.9073, -23.3842, 4.0000, 1.0000, 0.4980, nan, 7.3597, 285.3077
9.9504, -0.0414, 1.1073, 26.0948, 25.9487, 25.6363, 25.0178, -19.4655, 4.0000, 1.0000, 0.0000, nan, 0.0961, 3.1844
9.9492, -0.0424, 1.3385, 26.3692, 25.8372, 25.4278, 25.0810, -22.0637, 4.0000, 1.0000, 0.0000, nan, 0.8366, 25.5615
9.9497, -0.0424, 1.6344, 26.7723, 26.8423, 26.8123, 26.6870, -19.3462, 4.0000, 1.0000, 0.0000, nan, 0.1119, 6.6271
9.9494, -0.0387, 1.3241, 27.0426, 26.7902, 26.5336, 26.1304, -18.6877, 4.0000, 1.0000, 0.0000, nan, 0.0203, 5.9385
9.9495, -0.0411, 0.3349, 27.9952, 26.9141, 26.5155, 26.2984, -14.9283, 4.0000, 1.0000, 0.0000, nan, 0.0037, 1.2910
9.9489, -0.0410, 1.1539, 27.3095, 27.1142, 26.8412, 26.2023, -18.3861, 4.0000, 1.0000, 0.0000, nan, 0.0637, 5.5082
9.9492, -0.0404, 1.4599, 26.5078, 26.6035, 26.5215, 26.3931, -19.1367, 4.0000, 1.0000, 0.0000, nan, 0.0470, 7.6598
9.9347, -0.0231, 2.4045, 28.0189, 27.9671, 28.1343, 27.9765, -19.3516, 4.0000, 1.0000, 0.0000, nan, 0.0821, 3.0123
9.9351, -0.0246, 2.3370, 26.9846, 27.0163, 27.1133, 27.0908, -19.5844, 4.0000, 1.0000, 0.0000, nan, 0.0720, 7.3156
9.9355, -0.0247, 1.0517, 27.1305, 26.7346, 26.1826, 25.4701, -19.6366, 4.0000, 1.0000, 0.0000, nan, 0.1626, 8.8648
9.9352, -0.0237, 0.3505, 27.4993, 26.6963, 26.5241, 26.4183, -14.8828, 4.0000, 1.0000, 0.0000, nan, 0.0016, 1.8074
9.9341, -0.0263, 0.3992, 26.3230, 24.9984, 24.5616, 24.3162, -17.3633, 4.0000, 1.0000, 0.0000, nan, 0.0262, 3.2705
9.9365, -0.0272, 1.4558, 27.5983, 27.5537, 27.3771, 27.3316, -17.3980, 4.0000, 1.0000, 0.0000, nan, 0.0061, 0.6025
9.9357, -0.0268, 1.0553, 25.0035, 24.6952, 24.2966, 23.6907, -20.8581, 4.0000, 1.0000, 0.0378, nan, 0.5639, 24.4426
9.9353, -0.0262, 0.4343, 23.4197, 22.6715, 22.5284, 22.4310, -19.4603, 4.0000, 1.0000, 0.0000, nan, 0.0828, 9.4672
9.9384, -0.0271, 3.2903, 27.8050, 27.6596, 27.6999, 27.7276, -19.7872, 4.0000, 1.0000, 0.0000, nan, 0.0847, 6.5410
9.9388, -0.0272, 0.1913, 24.6639, 23.6660, 23.2419, 23.0004, -16.8062, 4.0000, 1.0000, 0.0000, nan, 0.0411, 1.7213
9.9371, -0.0254, 0.5763, 28.9243, 27.5340, 26.6792, 26.3273, -16.4329, 4.0000, 1.0000, 0.0000, nan, 0.0197, 1.8074
9.9361, -0.0249, 1.7576, 27.3982, 27.4348, 27.0492, 26.5820, -20.7139, 4.0000, 1.0000, 0.0829, nan, 0.4956, 5.3361
9.9348, -0.0251, 3.5729, 28.0180, 27.7061, 27.7573, 27.7707, -20.1052, 4.0000, 1.0000, 0.0000, nan, 0.1355, 7.7459
9.9356, -0.0258, 0.4131, 28.4526, 27.2150, 26.7388, 26.4691, -15.3023, 4.0000, 1.0000, 0.0000, nan, 0.0073, 1.3771
9.9350, -0.0325, 2.6633, 25.3905, 25.4259, 25.4484, 25.5218, -21.6132, 4.0000, 1.0000, 0.0000, nan, 0.5631, 29.4345
9.9350, -0.0328, 1.6067, 27.8511, 27.8565, 27.4044, 27.1353, -19.8770, 4.0000, 1.0000, 0.0000, nan, 0.1683, 2.9262
9.9347, -0.0311, 0.9657, 29.4901, 27.7806, 26.7167, 25.9282, -18.7516, 4.0000, 1.0000, 0.0944, nan, 0.1861, 3.0984
9.9350, -0.0316, 0.8136, 26.4536, 26.1768, 25.3962, 25.2781, -17.9789, 4.0000, 1.0000, 0.0000, nan, 0.0188, 2.6680
9.9757, 0.0819, 0.6630, 28.3065, 27.4666, 26.7203, 26.4905, -16.5482, 4.0000, 1.0000, 0.0000, nan, 0.0155, 3.7008
9.9760, 0.0810, 0.2120, 23.5215, 22.9560, 22.7216, 22.5846, -17.5175, 4.0000, 1.0000, 0.0000, nan, 0.0351, 3.7869
9.9763, 0.0816, 2.2672, 25.9634, 25.8774, 25.9184, 25.7996, -22.5818, 4.0000, 1.0000, 0.0000, nan, 2.0287, 46.8197
9.9736, 0.0813, 0.9176, 27.5066, 27.8883, 28.0388, 28.1620, -14.7935, 4.0000, 1.0000, 0.0000, nan, 0.0003, 1.9795
9.9748, 0.0804, 0.5972, 28.6571, 27.6581, 27.0737, 26.8960, -15.7971, 4.0000, 1.0000, 0.0000, nan, 0.0042, 1.7213
9.9746, 0.0809, 1.3922, 27.5458, 27.5095, 27.2597, 26.9907, -18.6131, 4.0000, 1.0000, 0.0000, nan, 0.0669, 1.8934
9.9768, 0.0762, 0.8315, 26.3863, 25.5660, 24.6028, 24.0948, -20.1245, 4.0000, 1.0000, 0.1041, nan, 0.3389, 4.4754
9.9754, 0.0767, 1.1043, 23.7045, 23.5534, 23.3296, 22.7561, -21.6698, 4.0000, 1.0000, 0.0926, nan, 0.5663, 22.0328
9.9759, 0.0752, 1.5618, 27.2910, 27.2663, 26.9206, 26.6300, -19.6687, 4.0000, 1.0000, 0.0000, nan, 0.1321, 10.1557
9.9730, 0.0765, 0.4250, 25.9982, 25.7979, 25.8856, 25.9219, -15.7534, 4.0000, 1.0000, 0.0000, nan, 0.0011, 1.7213
9.9727, 0.0747, 2.7067, 27.5142, 27.5436, 27.5685, 27.6344, -19.5741, 4.0000, 1.0000, 0.0000, nan, 0.0904, 6.9713
9.9741, 0.0768, 1.1579, 28.0858, 27.9590, 28.0048, 27.7588, -15.9773, 4.0000, 1.0000, 0.0000, nan, 0.0012, 1.6352
9.9743, 0.0760, 0.6484, 26.5394, 26.2911, 26.0047, 25.9065, -16.9416, 4.0000, 1.0000, 0.0000, nan, 0.0068, 1.1189
9.9737, 0.0758, 2.2296, 27.0721, 27.0846, 27.1507, 26.9352, -20.2536, 4.0000, 1.0000, 0.0000, nan, 0.1892, 4.3894
9.9730, 0.0727, 0.7785, 27.9735, 26.7383, 25.6039, 25.2403, -18.4018, 4.0000, 1.0000, 0.0000, nan, 0.0737, 4.8197
9.9729, 0.0725, 1.6831, 26.3974, 26.4368, 26.1441, 26.0343, -19.7158, 4.0000, 1.0000, 0.0000, nan, 0.0544, 10.1557
9.9737, 0.0748, 2.1548, 27.2229, 27.2677, 27.2997, 27.1364, -19.8079, 4.0000, 1.0000, 0.0000, nan, 0.1217, 4.7336
9.9692, 0.0765, 0.3404, 22.6668, 21.5569, 21.0460, 20.7576, -21.2893, 4.0000, 1.0000, 0.1746, nan, 1.2232, 26.6804
9.9689, 0.0768, 1.5175, 27.5400, 27.7606, 27.9081, 28.0766, -16.0719, 4.0000, 1.0000, 0.0000, nan, 0.0009, 1.7213
9.9675, 0.0721, 2.5715, 26.3032, 26.2302, 26.3368, 26.3313, -21.2402, 4.0000, 1.0000, 0.0000, nan, 0.4717, 19.3648
9.9686, 0.0730, 0.8299, 29.2145, 27.5879, 26.4913, 25.8551, -18.1480, 4.0000, 1.0000, 0.0000, nan, 0.1022, 4.2172
9.9674, 0.0740, 1.7195, 27.5586, 27.3461, 26.6176, 25.8444, -21.8926, 4.0000, 1.0000, 0.2628, nan, 2.0978, 13.3402
9.9672, 0.0733, 0.9426, 27.1834, 26.8303, 26.6612, 26.5544, -17.0574, 4.0000, 1.0000, 0.0000, nan, 0.0054, 2.1516
9.9708, 0.0756, 1.6260, 27.4360, 27.4495, 27.0446, 26.7331, -19.8358, 4.0000, 1.0000, 0.0000, nan, 0.1595, 5.5082
9.9711, 0.0767, 3.1046, 27.9239, 27.5871, 27.6751, 27.9744, -18.0838, 4.0000, 1.0000, 0.0000, nan, 0.0071, 2.1516
9.9676, 0.0746, 2.5677, 25.6881, 25.5090, 25.5937, 25.5384, -22.6532, 4.0000, 1.0000, 0.0963, nan, 1.6081, 58.0083
9.9672, 0.0664, 0.8196, 26.8376, 26.1369, 25.2471, 24.8329, -19.1108, 4.0000, 1.0000, 0.1897, nan, 0.1208, 6.6271
9.9673, 0.0677, 2.6685, 27.4492, 27.4840, 27.5075, 27.5805, -19.5650, 4.0000, 1.0000, 0.0000, nan, 0.0801, 4.8197
9.9712, 0.0700, 1.9701, 26.9881, 27.2644, 27.4095, 27.5331, -16.7287, 4.0000, 1.0000, 0.0000, nan, 0.0015, 2.5820
9.9705, 0.0695, 0.5971, 27.1260, 25.7130, 24.8813, 24.5501, -18.3382, 4.0000, 1.0000, 0.0000, nan, 0.1025, 3.0984
9.9680, 0.0699, 1.5993, 27.5792, 27.7364, 27.5845, 27.6396, -17.1567, 4.0000, 1.0000, 0.0000, nan, 0.0038, 3.9590
9.9685, 0.0713, 1.7138, 28.0446, 27.9451, 27.5237, 27.1473, -19.2251, 4.0000, 1.0000, 0.3657, nan, 0.0664, 4.2172
9.9685, 0.0703, 0.7018, 25.9733, 25.4506, 24.8134, 24.6660, -18.4753, 4.0000, 1.0000, 0.0000, nan, 0.0557, 6.0246
9.9690, 0.0701, 0.5971, 24.3804, 22.9897, 22.0392, 21.6671, -21.3875, 4.0000, 1.0000, 0.4705, nan, 2.0523, 14.2869
9.9697, 0.0707, 0.2935, 24.8903, 24.1884, 23.9223, 23.7823, -17.1192, 4.0000, 1.0000, 0.0000, nan, 0.0250, 2.7541
9.9693, 0.0702, 0.5117, 26.0773, 25.0314, 24.5738, 24.3371, -18.1485, 4.0000, 1.0000, 0.0000, nan, 0.0569, 4.9918
9.9675, 0.0688, 1.1580, 28.4229, 27.9728, 27.6970, 26.9579, -17.2227, 4.0000, 1.0000, 0.0000, nan, 0.0061, 2.4959
9.9693, 0.0694, 1.9953, 26.2052, 26.3623, 26.2753, 26.1016, -20.4773, 4.0000, 1.0000, 0.0000, nan, 0.2432, 17.9877
10.0870, -0.0441, 0.7241, 27.4280, 26.4699, 25.5661, 25.4324, -17.6732, 4.0000, 1.0000, 0.0000, nan, 0.0162, 4.2172
10.0867, -0.0445, 2.7668, 26.9300, 26.7950, 26.8821, 26.9351, -20.6383, 4.0000, 1.0000, 0.0000, nan, 0.2713, 12.7377
10.0839, -0.0450, 1.0584, 27.3365, 26.9743, 26.5034, 25.8578, -18.4621, 4.0000, 1.0000, 0.0000, nan, 0.0589, 4.2172
10.0838, -0.0473, 2.5337, 25.7781, 25.6719, 25.7459, 25.7364, -22.0429, 4.0000, 1.0000, 0.0053, nan, 0.7149, 38.9017
10.0839, -0.0478, 0.8365, 25.7625, 25.5539, 24.8865, 24.5730, -19.0732, 4.0000, 1.0000, 0.0000, nan, 0.0962, 8.0041
10.0834, -0.0470, 1.4897, 26.0756, 25.9635, 25.6294, 25.4879, -20.8980, 4.0000, 1.0000, 0.0000, nan, 0.1777, 22.4631
10.0835, -0.0477, 1.2184, 23.9635, 23.2615, 22.7809, 22.1108, -23.6583, 4.0000, 1.0000, 0.5202, nan, 8.7239, 363.2832
10.0827, -0.0464, 1.5042, 25.8242, 25.8104, 25.5210, 25.2906, -21.0150, 4.0000, 1.0000, 0.2112, nan, 0.5839, 21.6025
10.0843, -0.0466, 1.8903, 27.5779, 26.4900, 25.6450, 24.6842, -23.1517, 4.0000, 1.0000, 0.9014, nan, 7.4053, 207.5905
10.0852, -0.0446, 1.7552, 27.6853, 27.7677, 27.8009, 27.7170, -18.2463, 4.0000, 1.0000, 0.0000, nan, 0.0207, 3.7869
10.0785, -0.0477, 1.7891, 25.9052, 26.0798, 25.5821, 25.2126, -22.0971, 4.0000, 1.0000, 0.3003, nan, 1.4195, 36.4058
10.0781, -0.0474, 0.9252, 30.1483, 27.9902, 26.9385, 26.1370, -18.4873, 4.0000, 1.0000, 0.0000, nan, 0.1417, 2.6680
10.0775, -0.0477, 0.8200, 25.7494, 25.5776, 24.9190, 24.7515, -18.6337, 4.0000, 1.0000, 0.0000, nan, 0.0379, 7.0574
10.0821, -0.0441, 2.2385, 27.2095, 27.1341, 27.2048, 26.6707, -21.6258, 4.0000, 1.0000, 0.1834, nan, 0.8587, 20.8279
10.0813, -0.0449, 2.6771, 27.4230, 27.4648, 27.5090, 27.5793, -19.4350, 4.0000, 1.0000, 0.0000, nan, 0.0513, 1.8074
10.0773, -0.0465, 0.2141, 26.7045, 25.9370, 25.6284, 25.4736, -14.6258, 4.0000, 1.0000, 0.0000, nan, 0.0027, 1.6352
10.0792, -0.0456, 0.3120, 27.9695, 27.1237, 26.8690, 26.7251, -14.2964, 4.0000, 1.0000, 0.0000, nan, 0.0010, 1.7213
10.0788, -0.0524, 2.8598, 27.4458, 27.4237, 27.4127, 27.4312, -20.2971, 4.0000, 1.0000, 0.0000, nan, 0.1261, 8.1762
10.0773, -0.0522, 1.0591, 27.1153, 26.7533, 26.2838, 25.6372, -18.7485, 4.0000, 1.0000, 0.0000, nan, 0.0578, 4.9057
10.0774, -0.0526, 2.0715, 26.6709, 26.8190, 26.5980, 26.2218, -20.3564, 4.0000, 1.0000, 0.0000, nan, 0.1915, 12.6517
10.0775, -0.0531, 2.4293, 26.9128, 26.8305, 27.2413, 26.8985, -19.1948, 4.0000, 1.0000, 0.0000, nan, 0.0347, 4.4754
10.0818, -0.0498, 0.6972, 26.5358, 26.4689, 26.2083, 26.1801, -16.7486, 4.0000, 1.0000, 0.0000, nan, 0.0048, 2.8402
10.0811, -0.0508, 2.3408, 27.7061, 27.7974, 28.0684, 27.9300, -17.4267, 4.0000, 1.0000, 0.0000, nan, 0.0051, 4.5615
10.0797, -0.0500, 2.4898, 23.5603, 23.3163, 23.7136, 23.3064, -23.8018, 4.0000, 1.0000, 0.5280, nan, 3.9904, 221.0166
10.0801, -0.0497, 2.2454, 24.9015, 24.9086, 24.9866, 24.7407, -21.7197, 4.0000, 1.0000, 0.1312, nan, 0.4922, 20.7418
10.0804, -0.0511, 0.9477, 27.7431, 27.6404, 27.4733, 27.3919, -16.0142, 4.0000, 1.0000, 0.0000, nan, 0.0015, 1.8074
10.0809, -0.0502, 0.6034, 29.3213, 27.9835, 27.1088, 26.7661, -16.2383, 4.0000, 1.0000, 0.0000, nan, 0.0171, 1.7213
10.0773, -0.0501, 0.8135, 25.6664, 25.3327, 24.6659, 24.4044, -19.1858, 4.0000, 1.0000, 0.1374, nan, 0.1074, 7.4877
10.0772, -0.0512, 0.4089, 28.7409, 27.6935, 27.6105, 27.5870, -14.0362, 4.0000, 1.0000, 0.0000, nan, 0.0006, 1.4631
10.0783, -0.0506, 0.9299, 26.5269, 26.1220, 25.4212, 24.9237, -19.0923, 4.0000, 1.0000, 0.0000, nan, 0.1121, 7.4877
10.0794, -0.0504, 2.1291, 26.5424, 26.6376, 26.7142, 26.6743, -19.5446, 4.0000, 1.0000, 0.0000, nan, 0.0553, 5.2500
10.0781, -0.0513, 1.2675, 27.5731, 27.4465, 27.4581, 27.2916, -16.8453, 4.0000, 1.0000, 0.0000, nan, 0.0022, 0.8607
10.0794, -0.0509, 0.4388, 25.8288, 24.8193, 24.5037, 24.3158, -17.5792, 4.0000, 1.0000, 0.0000, nan, 0.0298, 4.1312
10.0792, -0.0511, 1.4905, 27.9562, 27.6578, 27.0751, 26.6965, -19.3033, 4.0000, 1.0000, 0.0000, nan, 0.0816, 1.8074
10.0790, -0.0514, 2.2495, 27.2784, 27.4624, 27.6525, 27.6667, -17.3414, 4.0000, 1.0000, 0.0000, nan, 0.0025, 2.2377
10.0796, -0.0481, 0.5215, 26.0608, 25.7944, 25.8026, 25.8281, -16.2982, 4.0000, 1.0000, 0.0000, nan, 0.0020, 2.9262
10.0784, -0.0494, 1.2479, 27.6817, 27.7386, 27.6450, 27.1950, -17.4665, 4.0000, 1.0000, 0.0000, nan, 0.0108, 2.5820
10.0823, -0.0481, 1.6436, 27.2845, 27.3528, 26.9750, 26.8849, -18.8721, 4.0000, 1.0000, 0.0000, nan, 0.0419, 5.5943
10.0628, 0.0266, 2.0204, 27.0001, 27.1027, 27.1393, 27.0697, -19.2026, 4.0000, 1.0000, 0.0000, nan, 0.0637, 6.4549
10.0636, 0.0263, 2.0372, 26.9027, 26.8752, 26.8811, 26.6601, -20.7077, 4.0000, 1.0000, 0.0979, nan, 0.3814, 6.3689
10.0639, 0.0264, 2.2312, 24.0667, 24.1138, 24.1815, 24.2064, -22.5341, 4.0000, 1.0000, 0.2363, nan, 1.4656, 98.2870
10.0652, 0.0249, 1.1324, 25.8797, 25.8517, 25.6274, 25.0385, -19.5657, 4.0000, 1.0000, 0.0000, nan, 0.1265, 9.1230
10.0649, 0.0319, 0.5844, 29.2174, 27.8920, 27.0711, 26.7588, -15.9949, 4.0000, 1.0000, 0.0000, nan, 0.0107, 1.6352
10.0616, 0.0321, 2.9663, 28.4131, 27.7255, 27.7302, 27.8853, -19.4737, 4.0000, 1.0000, 0.0000, nan, 0.0511, 6.1107
10.0624, 0.0329, 2.8949, 28.4030, 27.9240, 27.9076, 28.0301, -21.6726, 4.0000, 1.0000, 0.1241, nan, 0.6134, 21.6025
10.0622, 0.0324, 2.1335, 27.7326, 27.7782, 27.8559, 27.8346, -18.5690, 4.0000, 1.0000, 0.0000, nan, 0.0250, 4.2172
10.0657, 0.0280, 1.9941, 26.8919, 27.0172, 26.9775, 26.8259, -19.8998, 4.0000, 1.0000, 0.0000, nan, 0.1279, 7.5738
10.0657, 0.0288, 0.9744, 26.4623, 26.0918, 25.4682, 24.8978, -19.2782, 4.0000, 1.0000, 0.0000, nan, 0.1400, 8.0041
10.0657, 0.0286, 0.7019, 28.9592, 27.6623, 26.6645, 26.3450, -16.9791, 4.0000, 1.0000, 0.0000, nan, 0.0164, 2.3238
10.0645, 0.0296, 0.6010, 27.1163, 25.7524, 25.0427, 24.7868, -18.0835, 4.0000, 1.0000, 0.0000, nan, 0.0506, 4.2172
10.0652, 0.0294, 0.8166, 25.9748, 24.3218, 23.1981, 22.5846, -21.3973, 4.0000, 1.0000, 0.1867, nan, 1.7934, 15.2336
10.0652, 0.0291, 0.6095, 24.6349, 24.0290, 23.5155, 23.3543, -19.4808, 4.0000, 1.0000, 0.0000, nan, 0.1799, 9.5533
10.0632, 0.0305, 2.3461, 26.6765, 26.7077, 26.7596, 26.8080, -20.1184, 4.0000, 1.0000, 0.0000, nan, 0.1842, 10.0697
10.0642, 0.0319, 1.4947, 26.8457, 26.8558, 26.6469, 26.5076, -19.1732, 4.0000, 1.0000, 0.0493, nan, 0.0589, 6.7992
10.0638, 0.0322, 1.7717, 26.7093, 26.8221, 26.6889, 26.5124, -19.9978, 4.0000, 1.0000, 0.0000, nan, 0.1896, 10.7582
10.0633, 0.0322, 2.2971, 24.0330, 24.0245, 24.0668, 24.1226, -22.4545, 4.0000, 1.0000, 0.0468, nan, 0.7244, 63.0001
10.0575, 0.0306, 2.7912, 26.3920, 26.2559, 26.3646, 26.4380, -20.6517, 4.0000, 1.0000, 0.0000, nan, 0.1689, 22.6353
10.0577, 0.0322, 1.9124, 26.9758, 27.2210, 26.7718, 26.4928, -19.8645, 4.0000, 1.0000, 0.0000, nan, 0.1268, 7.9180
10.0593, 0.0287, 1.3440, 25.9904, 26.0589, 25.8889, 25.6199, -19.8481, 4.0000, 1.0000, 0.0947, nan, 0.2003, 9.5533
10.0597, 0.0285, 2.2155, 27.9662, 27.9657, 27.9994, 27.9566, -19.3143, 4.0000, 1.0000, 0.0000, nan, 0.0952, 5.9385
10.0591, 0.0295, 0.4122, 28.8569, 27.6319, 27.2175, 26.9841, -14.7605, 4.0000, 1.0000, 0.0000, nan, 0.0024, 2.0656
10.0592, 0.0293, 0.6102, 26.2033, 25.6317, 25.2606, 25.2022, -17.4450, 4.0000, 1.0000, 0.0000, nan, 0.0086, 4.5615
10.0596, 0.0290, 2.0633, 27.0457, 27.0960, 27.1829, 27.1621, -19.4245, 4.0000, 1.0000, 0.0000, nan, 0.0534, 6.7131
10.0602, 0.0329, 0.4884, 29.1760, 27.8582, 27.2688, 26.9424, -15.3094, 4.0000, 1.0000, 0.0000, nan, 0.0083, 0.5164
10.0585, 0.0323, 1.6771, 23.6929, 23.8713, 23.4305, 23.3527, -22.6327, 4.0000, 1.0000, 0.1699, nan, 1.0656, 71.5206
10.0601, 0.0310, 1.4178, 25.0683, 25.1578, 25.0457, 24.9000, -21.2032, 4.0000, 1.0000, 0.0000, nan, 0.4239, 22.4631
10.0596, 0.0302, 0.2911, 22.4335, 21.6766, 21.4020, 21.2640, -19.6409, 4.0000, 1.0000, 0.1694, nan, 0.2008, 11.0164
10.0579, 0.0323, 2.7591, 26.8212, 26.6405, 26.6581, 26.6850, -21.2897, 4.0000, 1.0000, 0.3716, nan, 0.4403, 22.6353
10.0579, 0.0303, 1.8798, 26.5200, 26.7036, 26.5632, 26.4185, -19.8695, 4.0000, 1.0000, 0.0000, nan, 0.0945, 9.8976
10.0578, 0.0304, 2.1397, 26.4765, 26.4999, 26.4790, 26.1988, -21.4815, 4.0000, 1.0000, 0.1168, nan, 0.6659, 22.2910
10.0583, 0.0313, 2.8163, 28.6152, 27.9118, 28.0752, 28.2151, -21.2761, 4.0000, 1.0000, 0.0000, nan, 0.4873, 16.0943
10.0588, 0.0314, 0.6734, 25.5764, 24.1494, 23.1548, 22.7912, -20.6425, 4.0000, 1.0000, 0.0540, nan, 0.7422, 15.9222
10.0586, 0.0311, 1.0162, 23.3754, 22.6766, 22.1454, 21.5992, -23.4666, 4.0000, 1.0000, 0.1220, nan, 4.6075, 190.2912
10.0606, 0.0304, 2.2045, 27.5526, 27.6225, 27.7007, 27.7156, -18.8061, 4.0000, 1.0000, 0.0000, nan, 0.0375, 4.3894
10.0614, 0.0308, 0.8737, 27.5890, 27.0443, 26.1996, 25.8009, -18.0528, 4.0000, 1.0000, 0.0000, nan, 0.0517, 3.9590
10.0615, 0.0307, 1.6177, 27.4233, 27.4603, 27.1897, 26.9616, -19.2869, 4.0000, 1.0000, 0.0000, nan, 0.0875, 7.3156
9.9389, -0.0327, 2.3010, 27.2326, 27.3148, 27.5622, 27.3621, -17.9277, 4.0000, 1.0000, 0.0000, nan, 0.0085, 5.6803
9.9375, -0.0311, 1.0079, 27.6046, 27.3946, 27.2499, 27.0937, -16.5268, 4.0000, 1.0000, 0.0000, nan, 0.0022, 1.2049
9.9378, -0.0316, 2.0829, 26.6852, 26.9825, 26.9046, 26.6591, -19.0331, 4.0000, 1.0000, 0.0000, nan, 0.0230, 3.7008
9.9343, -0.0288, 1.1483, 28.3095, 27.2675, 26.4604, 25.4920, -19.3666, 4.0000, 1.0000, 0.0000, nan, 0.1148, 8.2623
9.9361, -0.0302, 4.1481, 26.5934, 25.7691, 25.7418, 25.7845, -21.5891, 4.0000, 1.0000, 0.2529, nan, 0.2759, 19.3648
9.9354, -0.0299, 1.0566, 27.7884, 27.5090, 27.3648, 27.0561, -17.0314, 4.0000, 1.0000, 0.0000, nan, 0.0067, 1.5492
9.9366, -0.0325, 1.1069, 26.0395, 25.7076, 25.6111, 25.3532, -18.5926, 4.0000, 1.0000, 0.0000, nan, 0.0147, 2.2377
9.9357, -0.0308, 1.6134, 26.0378, 26.0473, 25.5898, 25.3148, -21.6579, 4.0000, 1.0000, 0.0610, nan, 0.8862, 35.0287
9.9439, -0.0320, 1.9120, 27.5481, 27.5756, 27.4985, 27.2326, -19.5872, 4.0000, 1.0000, 0.0000, nan, 0.1298, 4.8197
9.9424, -0.0328, 1.1885, 27.4773, 27.1839, 26.9590, 26.3311, -18.3463, 4.0000, 1.0000, 0.0000, nan, 0.0424, 4.6475
9.9426, -0.0325, 0.7691, 27.1385, 26.6369, 25.8194, 25.5821, -17.8238, 4.0000, 1.0000, 0.0000, nan, 0.0187, 3.5287
9.9425, -0.0326, 1.7346, 26.3920, 26.5556, 26.3566, 26.2356, -19.8687, 4.0000, 1.0000, 0.0000, nan, 0.1115, 9.8976
9.9431, -0.0324, 1.8014, 25.7759, 25.9724, 25.2946, 24.9067, -23.4570, 4.0000, 1.0000, 0.2372, nan, 4.5447, 109.9919
9.9431, -0.0325, 1.8176, 27.7585, 27.7512, 27.6981, 27.4237, -19.1277, 4.0000, 1.0000, 0.1176, nan, 0.0779, 6.1967
9.9397, -0.0277, 1.5720, 28.7833, 27.1847, 25.5196, 24.6266, -22.8070, 4.0000, 1.0000, 0.5506, nan, 6.8832, 245.2011
9.9414, -0.0301, 1.7436, 27.2234, 27.6096, 27.1637, 27.1036, -18.1345, 4.0000, 1.0000, 0.0000, nan, 0.0128, 2.2377
9.9403, -0.0323, 2.6262, 25.3473, 25.0453, 25.1991, 25.0969, -23.3715, 4.0000, 1.0000, 0.3377, nan, 3.4113, 63.6886
9.9409, -0.0325, 1.8658, 25.3843, 25.5629, 25.3197, 25.0672, -21.8366, 4.0000, 1.0000, 0.1705, nan, 1.2976, 51.2091
9.9408, -0.0313, 1.6463, 25.6123, 25.7066, 25.6139, 25.5010, -20.4386, 4.0000, 1.0000, 0.1641, nan, 0.2014, 15.4058
9.9416, -0.0319, 1.4775, 22.6399, 22.5818, 22.3457, 22.3176, -22.8853, 4.0000, 1.0000, 0.0911, nan, 0.2372, 11.9631
9.9423, -0.0307, 0.8198, 28.9079, 27.4275, 26.2617, 25.5598, -19.2129, 4.0000, 1.0000, 0.0000, nan, 0.3039, 8.6926
9.9417, -0.0303, 1.0540, 25.5193, 25.5342, 25.2725, 24.7770, -19.1240, 4.0000, 1.0000, 0.0000, nan, 0.0466, 8.7787
9.9394, -0.0326, 1.4809, 25.5825, 25.6747, 25.6007, 25.4798, -20.1704, 4.0000, 1.0000, 0.0000, nan, 0.2138, 12.6517
9.9388, -0.0319, 2.5894, 27.7736, 27.7754, 27.7493, 27.8168, -19.8097, 4.0000, 1.0000, 0.0000, nan, 0.1320, 7.4877
9.9395, -0.0323, 2.3599, 27.6166, 27.6657, 27.7305, 27.7824, -18.7992, 4.0000, 1.0000, 0.0000, nan, 0.0374, 3.0123
